Teacher Name,Department + Class,Rating,Comment,Rating ID
University of Connecticut Avery Point - Tixiang Wang MATH1132,MATH1132 Mathematics,5,"He's a good professor and knows the material really well, tests were do-able if you paid attention and did your homework, he answers HW questions in class, he does have an accent but his english is understandable and he explains the calculus concepts well enough for you to understand, just do your work ask questions and you will do fine",UmF0aW5nLTE2Njk4OTk2
University of Connecticut Avery Point - Tixiang Wang CALC2,CALC2 Mathematics,1,"He doesn't speak English, his tests are unbelievable, he does not help out of class, and he loves to tell life's lesson stories....imagine a guy you can't understand looking smugly at you because he is quite proud of his profound advice.",UmF0aW5nLTEzNDE1MTM1
University of Connecticut Avery Point - Tixiang Wang MATH1010,MATH1010 Mathematics,1,"Unfair grader. Graded me and a friend differently for the same answers. When approached, he added two points to my grade, upsetting my friend. Doesnt convey the material well. However, easy class.",UmF0aW5nLTE3NjQ3ODUw
University Of La Verne - Kern County - Irene Valos PSY407,PSY407 Psychology,5,"i LOVE her! my fav teacher iv had in my life. she is so entertaining, and interesting, i would take this class over. the work she gives is doable. wont take more then 1hr",UmF0aW5nLTE4OTY1NTE3
Baker College - Brian Bridson MCSEPROGRAM,MCSEPROGRAM Computer Science,5,"When I was a student of Mr. Bridson's for the MCSE program, I really enjoyed all of the courses that I had with him. He made the assignments very clear and he was very fair. He went above and beyond when it came to answering questions, providing class related materials, and utilizing Blackboard.",UmF0aW5nLTMxNDMzNzY=
Baker College - Brian Bridson CIS106A,CIS106A Computer Science,5,Really great teacher. He goes over all the material and offers other insight while covering it. Exams are fair and you know exactly what to study for. Definetly learning a lot and have really enjoyed having him as my teacher.,UmF0aW5nLTE3NjkzMTYx
Baker College - Brian Bridson MCSE,MCSE Computer Science,5,"Brian is an excellent instructor with a wry sense of humor. He makes class interesting and expects you to learn the subject matter. He will help you in anyway he can, including starting a lab aide program in order to have tutors that help the students.",UmF0aW5nLTExNzI1MzM=
Baker College - Brian Bridson CIS106A,CIS106A Computer Science,5,Great professor. I would take any of his classes.,UmF0aW5nLTE2Nzg5MjAz
Baker College - Brian Bridson MCSETRACK,MCSETRACK Computer Science,4,Brian's not necessarily an easy professor but you do learn your stuff with him. He will bend over backwards for students that ask him for help. He knows the MCSE track inside and out. Highly recommend him.,UmF0aW5nLTEyMjg2NjY=
Baker College - Brian Bridson MCSA,MCSA Computer Science,5,Very fair tests -- no surprises. The ball is entirely in the student's court to get a good grade. Very dependable -- always finishes the course outline laid out at the beginning of the term. Tests are always given on the days specified by the course outline. Graded work is always returned quickly.,UmF0aW5nLTI2NzE0NTc=
Baker College - Brian Bridson CIS106,CIS106 Computer Science,4,No Comments,UmF0aW5nLTE5MDIxODU=
Baker College - Brian Bridson MCSE,MCSE Computer Science,4,"Mr. B's classes are like being in the AirForce. You gotta weed out the weaker ones. Very demanding class and with 10 weeks to learn and pass, Mr. B does an awesome job and puts forth every effort for soon to be admin's to know the MS education.",UmF0aW5nLTI0NzIxMDQ=
Baker College - Brian Bridson MCSE261,MCSE261 Computer Science,4,Better than many teachers. Kind of cocky though.,UmF0aW5nLTEyMzA3NjE0
Baker College - Brian Bridson MCSE211,MCSE211 Computer Science,5,Great teacher,UmF0aW5nLTE1OTUyNDA5
Baker College - Brian Bridson MCSE,MCSE Computer Science,5,Looking forward to the next class,UmF0aW5nLTExMTk4OTI0
Baker College - Brian Bridson MSCE,MSCE Computer Science,3,"Mr. Brison is fair in his teaching. He will make sure that you learn the material, but he did not calculate my grades properly, when I questioned him about it said that my grades were correct but I was so frustrated I did not take the time to fight it.",UmF0aW5nLTIzNTQ2MDQ=
Oregon State University - Linda Bruslind MB302303,MB302303 Microbiology,3,"Not a big fan of hers, very strict with deadlines. Would be nice to get a little leeway on due dates given the current situation, but if youre even less than 24 hrs late she docks 20% of your grade and doesnt accept anything after 24 hrs. She has a clear grading criteria, but a little more compassion and understanding would be nice.",UmF0aW5nLTMzODI5NTc1
Oregon State University - Linda Bruslind MB302303,MB302303 Microbiology,5,"Lecture and lab are EXTREMELY structured. This is great because you always know what to expect, the guidelines for grading and study guides are provided giving you exactly what you should know for the exams.",UmF0aW5nLTIyNDc0NDg5
Oregon State University - Linda Bruslind MB302,MB302 Microbiology,1,"Ever wanted to take a year's worth of material in 10 weeks? Ever wanted to memorize 4,000 facts, then have a test that's 4x as difficult as the lecture material?  If you said yes, take Bruslind's MB 302 course! You'll spend 8 hours a day memorizing things, only to be tested at a much higher level!  DO NOT TAKE BRUSLIND IF YOU VALUE YOUR GPA",UmF0aW5nLTI1NTcyMTg5
Oregon State University - Linda Bruslind MB30X,MB30X Microbiology,3,"MB 302: Tests are hard, they require very extensive memorization of many details. Homework is short (a couple paragraphs), but you can spend hours searching for the necessary information. MB 303: Best organized and most straightforward lab I have ever taken. The lab packet walks you through every single step you need to take. Impossible to fail.",UmF0aW5nLTE5NTE4OTMx
Oregon State University - Linda Bruslind MB302,MB302 Microbiology,5,Awesome class.,UmF0aW5nLTE5MzU4NTkw
Oregon State University - Linda Bruslind MB303,MB303 Microbiology,5,Eager to answer questions. Very informative pre-lab lectures. Most fun lab I've ever taken!,UmF0aW5nLTIwOTY1MTk2
Oregon State University - Linda Bruslind MB230,MB230 Microbiology,5,"A lot of non-science majors took it for Bacc Core and struggled, but I thought the class was sooooo easy. She lays out all the notes and the exams aren't difficult at all. She does throw in one or two questions on the exam about stuff that was mentioned in the book but not in the class notes, however I didn't read the book at all and got an A.",UmF0aW5nLTE5MjU3NTMw
Oregon State University - Linda Bruslind MB302,MB302 Microbiology,2,"Take Jeneva Anderson!!!! I wish I was told this before... Linda is a very sweet lady but makes her test much harder than she should. Nice teacher but she writes her tests to have an C average. Again, a nice professor... but this class was harder than my physics class. Take Anderson!",UmF0aW5nLTI2NzE1Mjg0
Oregon State University - Linda Bruslind MB441,MB441 Microbiology,5,"This class is a lot of work! That being said, the work is usually fairly easy, and Linda is (as usual) organized, efficient, and fair. Be prepared to write ~2 lab reports a week for ~5 weeks. The lab work is fun, but towards the end of the term there is too much downtime in some exercises.",UmF0aW5nLTIyODg1NzYz
Oregon State University - Linda Bruslind MB302,MB302 Microbiology,2,Prepare to pick apart the text and memorize every detail. Even that may not prepare you for the tests. The lecture was general to the point of uselessness compared to the level at which I was tested. The book was written in almost a shorthand style. You will need to use outside sources to define many of her vocab words. Wish I hadn't taken her.,UmF0aW5nLTI5NjU1NjI5
Oregon State University - Linda Bruslind MB302,MB302 Microbiology,5,I can see how people would find her unapproachable but she is a very busy lady! If you come to her during office hours she is much more patient than if you have questions after class. I thought she was great for offering her lectures online for people to watch which was helpful for me when I fell behind in my notes.,UmF0aW5nLTIxODgyMTYy
Oregon State University - Linda Bruslind MB441,MB441 Microbiology,3,"The work and reports are 'easy' enough but it really is a lot of work for a two credit course (2 lab reports a week, powerpoint+group research at the end of the term). And the grading is kinda harsh.",UmF0aW5nLTI0NDQzNDk2
Oregon State University - Linda Bruslind MB303,MB303 Microbiology,3," I appreciate her ""hardcore approach"" and admittedly learned a lot in her class, but there were too many times when I felt disrespected and witnessed other students being disrespected by Linda. Her pride is the only thing keeping her from being an excellent professor... to be specific she could work on acknowledging when she is wrong. ",UmF0aW5nLTIzODAxODE4
Oregon State University - Linda Bruslind MB302,MB302 Microbiology,4,"I took the online version of this class. She wrote the textbook and provided it for free which is great, however that also means all info in it is fair game so read a lot and read well. Tests were relatively easy so long as you study. Homework and quizzes are super easy. Definitely take this class online.",UmF0aW5nLTI5MDIxNzkz
Oregon State University - Linda Bruslind MB302,MB302 Microbiology,3,"I took this class after hearing the campus prof was difficult. Her lectures are clear and she provides a nice outline of notes. However, her grading on homework is hard and her proctored online tests are unfair at times. There was some material tested that was never discussed in the lectures which was frustrating. Probably not worth taking online.",UmF0aW5nLTIzOTYyMjA2
Oregon State University - Linda Bruslind MB302MB303,MB302MB303 Microbiology,5,"The overall lecture and course material was extremely organized as Linda provides the outline notes for both lecture and lab. She offers recorded lectures for those that miss class. The lecture was by far more difficult than lab. Overall, taking both lecture and lab simultaneously will require much effort as the lecture alone has lot of material.",UmF0aW5nLTIzNTM5MTUx
Oregon State University - Linda Bruslind 30X,30X Microbiology,4,"I have both lecture and lab with her. I've enjoyed the lab, but the lecture exams are quite difficult and she didn't curve the midterm when the average was low. I liked her teaching style but the exams can be tricky.",UmF0aW5nLTIxODE1MzAy
Oregon State University - Linda Bruslind MB302,MB302 Microbiology,3,"Linda appears to be a cute and sweet lady in lecture, but watch out - the homework is terrible and completely unnecessary, off-topic at times, and WAY out of league for a 300-level course.  The mandatory attendance is ridiculous and insulting, anything open-ended is graded harshly, and the material is vast without meaning or application.",UmF0aW5nLTE4NjcwNDM4
Oregon State University - Linda Bruslind MB302,MB302 Microbiology,4,"I did not do well on the first test, but better on the second one and aced the final. Her tests are fair - you get out what you put in. I started studying for the final almost two weeks earlier and I was only a few points behind the class high. I watched her lecture videos over and over again and made a stack of notecards.",UmF0aW5nLTI2NzMzNDI5
Oregon State University - Linda Bruslind MB303,MB303 Microbiology,4,Linda is a great instructor.  fair grader and gives fair tests.  As long as you pay attention to initial lecture material and read the manual you still can get an 'A' even if you get a 'C' or 'D' on a midterm. Manual purchase is Absolutely necessary but I didn't use textbook at all.,UmF0aW5nLTI0NDA1NzM0
Coastal Pines Technical College - Mandy Lee RESP2140,RESP2140 Health Science,5,Mrs. Lee is a very good teacher that really connects with her students and clarifies the material in the respiratory program. She is a very respected instructor in my book.,UmF0aW5nLTMwNTA3NTE0
Susquehanna University - Rachana Sachdev ENG350,ENG350 English,3,"I like this professor and I have had them for multiple classes, however, they often are hard to reach outside of class time. I enjoyed their courses but it was frustrating at times when you need clarification and you are unable to reach them.",UmF0aW5nLTM1OTk4NTUx
Susquehanna University - Rachana Sachdev THOUGHTANDCIV,THOUGHTANDCIV English,1,"pointless class, horribly boring, and her grading system makes it very hard to do well.  also she grades very subjectively.",UmF0aW5nLTEwNTc3MTgy
Susquehanna University - Rachana Sachdev ENGL350,ENGL350 English,5,"Sachdev is absolutely wonderful, I cannot recommend her enough! She tries to make the readings as relatable as possible for her students and goes the extra mile to listen to what everyone has to say. She very clearly loves teaching and loves what she teaches, so if you're hunting for a professor who's dedicated to their craft, she's your gal.",UmF0aW5nLTM2NDU3MTc1
Susquehanna University - Rachana Sachdev ASIANWOMENSLIT,ASIANWOMENSLIT English,4,She has a great personality and is really interested in her students.  She has a great deal of knowledge and she is very accomidating.  I think she is a great professor and a wonderful person.,UmF0aW5nLTEwOTcwNDIw
Susquehanna University - Rachana Sachdev ENGL250,ENGL250 English,5,"Rachana knows how to make her class fun and interesting for everyone regardless of their major or background. She really strives to make everyone feel included and represented and ensures that everyone has a voice in the classroom. She tends to be a bit disorganized, but it's in a fun English teacher kind of way.",UmF0aW5nLTM2NDE1NzU5
Susquehanna University - Rachana Sachdev HON101,HON101 English,4,"I have Rachana for both of my honors classes this year, and I love her! She really gets you to think of the topic she approaches in a new and different way, as she is always willing to look over your papers and really help you out. She is one of the best teachers out there. ",UmF0aW5nLTI0MzgyNzkz
Susquehanna University - Rachana Sachdev ENG350,ENG350 English,3,"Extremely easy grader. You watch a lot of films. The skits are hard only because people's schedules are so different, but really fun when actually performing. (No acting experience needed!!) Really fun teacher!",UmF0aW5nLTE4NTAxMzQy
Susquehanna University - Rachana Sachdev LIT,LIT English,1,Do not take this lady.  Very tough grader and a horrible grading system and she's so boring.,UmF0aW5nLTEwMDI3NjE4
Susquehanna University - Rachana Sachdev HO200,HO200 English,2,"Nice lady, very tough grader, very dull class",UmF0aW5nLTEyMjUxMjcx
Susquehanna University - Rachana Sachdev HON200,HON200 English,1,"Thought & Civ was horrible. focused soley on the death penalty, all analysis of issue on her part was superficial. boring discussion, wasted paper with lots of readings, pointless trips (went to a prison & almost set off the alarms.) A lovely person outside the classroom, but avoid like the plague!",UmF0aW5nLTE0NDI5NTIw
Susquehanna University - Rachana Sachdev ENGLI100,ENGLI100 English,4,"Class is long-winded and it's easy to doze- that's just the nature of it, though. Lots of reading but is all online. Requires you participate in discussion 2x per week (at least). Very caring, thoughtful, and a pretty decent professor.",UmF0aW5nLTM2MDQxNjQ1
Susquehanna University - Rachana Sachdev SHAKESPEARE,SHAKESPEARE English,4,"Rachana's a very special, memorable prof.  She took a personal interest in me and helped me to find my passion for teaching and language.  She does miss a lot of classes, but she has a very active scholarly career, and she coordinates a Shakespeare conference.  She opens minds.",UmF0aW5nLTQwNDY3MDA=
Susquehanna University - Rachana Sachdev HON101,HON101 English,5,"Really lovely woman - she makes us cupcakes and is very nice. Everyone calls her by her first name. Super easygoing, doesn't care if you're late, barely cares if you did homework. You don't learn much and she gives everyone an A, so she's a real catch for requirement classes.",UmF0aW5nLTI3MTE3Nzg2
Susquehanna University - Rachana Sachdev MANY101,MANY101 English,1,"Dr. Sachdev is very disorganized, and gave me an 80 for class participation when I had attended more classes than she did. I learned some things in her class, but I honestly felt that her class was very dull. I would absolutely not recommend her.",UmF0aW5nLTEyNDMzMDAw
Susquehanna University - Rachana Sachdev ENGLI100,ENGLI100 English,1,"Had her for writing and thinking. She missed a total of 4/5 classes. Her grading system is horrible. You read 5 books then write essays on them. Essays arent hard. All you do is talk in class. Everyone has to volunteer or you will write essays. She is a nice teacher and all, but the class is very boring (also considering I had the class at 8 a.m.)",UmF0aW5nLTEyNTY3ODYz
Susquehanna University - Rachana Sachdev ENGL205,ENGL205 English,4,Not a terrible class given it was Shakespeare &amp; The Environment. Some participation is necessary. Not a heavy grader and is willing to work with you. However the class focused more on the environmental issues then Shakespeare.,UmF0aW5nLTMzNjk1NDE2
Susquehanna University - Rachana Sachdev ENG350,ENG350 English,5,"I took Rachana's Asian Literature course and enjoyed her teaching style so much that I also took Shakespeare with her as an elective my senior year. Her classes are on the easier side, so as long as you do the readings and participate in group discussion you'll be fine.",UmF0aW5nLTI3ODc2MDUx
Susquehanna University - Rachana Sachdev HONS301,HONS301 English,4,"I'm very surprised to see so many low ratings.  I had Rachana for Shakespeare, and man was it fun!  (As a business major who hates Shakespeare, that says a lot.)  She was not a particularly hard grader, the skits/presentations were fun, and the field trip to D.C. was a blast.  Nothing funnier than Sachdev getting a little tipsy at dinner.",UmF0aW5nLTE0OTQzMzQ0
Susquehanna University - Rachana Sachdev SHAKESPEARE,SHAKESPEARE English,5,Nice Professor. Very open to alternative projects if you do not like essays. Had class outside once and brought up out to the campus garden. Grading is easy if you try and she will always proof read essays so you know what she wants.,UmF0aW5nLTM2ODU0MzE3
Susquehanna University - Rachana Sachdev ENGLISH,ENGLISH English,2,Impossible to know what she actually wanted. Very unclear with instructions.,UmF0aW5nLTI2OTMzODc0
Harold Washington College - Adam McOmber ENG100,ENG100 English,5,"Love this teacher! He is always late though, but so was I so it didn't really matter. Attendance is very important on essay days. He grades tough on essays, but helps you a lot.",UmF0aW5nLTI2OTA5NTQ4
Harold Washington College - Adam McOmber ENGLISH102,ENGLISH102 English,4,he's ok,UmF0aW5nLTM0NjkwMTA=
Harold Washington College - Adam McOmber ENGA2,ENGA2 English,5,"EXCELLENT PROFESSOR!!! I RECOMMEND TAKING HIS CLASS, YES HE WAS LATE EVERYDAY, BUT OVERALL HE IS A GOOD PROFESSOR, AND HIS METHOD OF TEACHING WILL PREPARE YOU FOR THE EXAM EXAM & OTHER FORM OF WRITING.... HIGHLY RECOMMEND HIS CLASS!!!",UmF0aW5nLTIwNTQyNDEy
Harold Washington College - Adam McOmber ENGLISH102,ENGLISH102 English,5,loved his class! hated him being late everyday but hes an awesome teacher!!,UmF0aW5nLTIyNzQ4MDQ4
Harold Washington College - Adam McOmber ENG101,ENG101 English,4,I took him for 101 and 102. He's very cool. He's very helpful. His way of helping to prepare for the exit exam is great. I got an A.,UmF0aW5nLTIzODY3OTY=
Harold Washington College - Adam McOmber ENG101,ENG101 English,5,Best english teacher I have had in Long time,UmF0aW5nLTM4NjI3MjU=
Harold Washington College - Adam McOmber ENG101,ENG101 English,4,"Mr. Adam is a great English teacher. He is very simplistic in his teachings. He doesn't cloud your mind with a bunch of unnecessary information. He gets to the point immeadiately, and follows his syllabus. Definitely a recommended teacher to take a class with.",UmF0aW5nLTE3ODg5OTE2
Harold Washington College - Adam McOmber ENGL101,ENGL101 English,5,He was a very easy teacher and was very clear with the subject. The only problem I had was him being late to class and me waking up at 6 in the morning to get there at 8 and him not being there. Overall good teacher and you should be able to pass the class if you pay attention.,UmF0aW5nLTE5NzU1Njc0
Harold Washington College - Adam McOmber ENGL101,ENGL101 English,5,Great teacher. Highly recommended!,UmF0aW5nLTE3NzY3MTYz
Harold Washington College - Adam McOmber ENG101,ENG101 English,2,"if you were ESL student, and your English is not strong, don't take this class.  He's going to tell you that you'll not pass a final essay.  This is what he told me and my friend; as a result, we dropped it.  However, we both took English 101 with a different teacher, and both passed.I'm sure this class is fun for people w/t no problems in English",UmF0aW5nLTEwMDYyOTAx
Harold Washington College - Adam McOmber ENGC,ENGC English,5,He's a really good teacher.  His games help the students learn alot. All you have to do is come to class and pay attention and you'll be all good. Test are SUPER easy.,UmF0aW5nLTEzNzcyNDk2
Harold Washington College - Adam McOmber ENG101,ENG101 English,5,He is a very good English teacher. He focuses on specific areas that will ultimately prepare you for English 102 and further in writing . I would highly recommend that if possible a student take his class. He is awesome.,UmF0aW5nLTE5MDY5MjI5
Harold Washington College - Adam McOmber ENGLISH102,ENGLISH102 English,5,LOVE LOVE LOVE his class! best english class I have taken!!!,UmF0aW5nLTIyNzQ3OTIx
Harold Washington College - Adam McOmber ENG101197,ENG101197 English,5,Adam was awesome. I had never actually used my grammar skills in my writing until I took his English 101-197 class. I'd totally advise to take classes with him. The class was real helpful and he was a great and easy teacher. Great personality and has a great way of teaching. Attending class is very important though. Be there.,UmF0aW5nLTIxNTg5NzA0
Harold Washington College - Adam McOmber ENGLISH102,ENGLISH102 English,5,Adam is an excellent professor. I do recommend taking this class if you're a pro in grammar. I would stay away if you're not cause he is really picky with grammar. If you like the one-on-one interaction then I think this is the class for you.,UmF0aW5nLTIyMDI3NDky
Harold Washington College - Adam McOmber ENG101,ENG101 English,5,"HE IS AN EXCELLENT TEACHER HE MAKES YOU ENJOY LEARNING THE PROPER GRAMMAR AND MECHANICS OF ENGLISH. FURTHERMORE, HE IS REALLY HELPFUL IF YOU NEED HIM TO BE AND HE ANSWERS ALL QUESTIONS AND WILL ASSIST IN ANY WAY HE CAN.....GREAT TEACHER!!!!!!!!!!!!",UmF0aW5nLTE5MjIyMjg0
Harold Washington College - Adam McOmber ENGLISH101,ENGLISH101 English,4,"At first, I was very disappointed because I registered to that class because of the professor that was going to teach the class. Nonetheless, he ended up being a great teacher. He is always wiling to help you. He makes English easy to understand and easy to pass the class. What's more, he is very very hot. He made me blush every time he looked @ me",UmF0aW5nLTIzMDE5OTg1
Harold Washington College - Adam McOmber ENG101,ENG101 English,3,Easy A if you know your stuff.  Not the best for people who don't already know grammar and such.  Tries hard though.  Nice guy.,UmF0aW5nLTEwOTk2ODEw
Harold Washington College - Adam McOmber ENG101,ENG101 English,5,He is a very good proffesor. his class is easy if pay attention and if you fall behind he will assit you with help.,UmF0aW5nLTE4NzUyODE5
Harold Washington College - Adam McOmber ENG102,ENG102 English,4,"My fear of writing has plagued me all my life.  I went into this class hoping to survive.  Actually, I thrived! Adam's a great teacher -- he loves what he does and does it very well.  He's patient, helpful, engaging and committed to each and every student's success.",UmF0aW5nLTE2MDE3NDQy
Antonelli Institute of Art and Photography - Chris Patchell DESIGDESI,DESIGDESI Design,5,Awesome guy. I feel like Patch is like one of the students. He knows what he's talking about and he can be fun to talk to but he's also strict on deadlines.,UmF0aW5nLTE4MzQ3MDIx
Mount Mercy University - Mark Davison PS101,PS101 Psychology,5,Dr. Davison is a great professor. He doesn't lecture and he makes his class fun. I would have to say it is one of my favorite classes and I would pick another one of his classes if I had the chance.,UmF0aW5nLTM3MTY5NTE=
Mount Mercy University - Mark Davison PSY101,PSY101 Psychology,1,"Very ""easy"" and very ""friendly.""",UmF0aW5nLTIzMTY3NTcx
Mount Mercy University - Mark Davison PSYCHOLOGY,PSYCHOLOGY Psychology,5,Best Teacher in college history. He knows his stuff,UmF0aW5nLTEwNTY4OTgw
Pennsylvania Academy of the Fine Arts - John Horn SC200,SC200 Fine Arts,5,"John is wonderful and gives amazing feedback. Just like most PAFA faculty, if you have a question he will happily help you. You get the same amount of growth out of this class as the effort you put in, so if you slack-off youll come out with nothing. John is very articulate and is an absolute master of anatomy. Great class!",UmF0aW5nLTMzMDY3OTk0
Pennsylvania Academy of the Fine Arts - John Horn SC251,SC251 Fine Arts,5,"Learned so much about human anatomy through sculpture in this class, took it because I had been recommended by several of my peers to take one of his ecorche courses. Very charismatic professor with a wealth of knowledge about human anatomy as well as sculpture as an artistic medium. Provides casts and books for you to reference and print outs!",UmF0aW5nLTMzMDY4MTgx
Pennsylvania Academy of the Fine Arts - John Horn SC200,SC200 Fine Arts,1,"This was a sculpting class for large figure modeling. John Horn was a pretty terrible organizer. He gave no real instruction on how you can improve your sculpture nor did he give any substantial opinions (do expect a lot of &quot;red herrings&quot;, he and his colleagues are masters of this rhetorical strategy). Would not recommend his classes.",UmF0aW5nLTMyOTU5NzU3
Pennsylvania Academy of the Fine Arts - John Horn SC300,SC300 Fine Arts,1,Took his sculpting classes. The only instructional words he utter that semester was contrapposto. Disappointed.,UmF0aW5nLTMzMDk0MTM1
Pennsylvania Academy of the Fine Arts - John Horn SC300,SC300 Fine Arts,1,I really wish I could rate him higher but he always start his classes late and just have his model wait just is not excusable. Very bad professionalism. Don't recommend.,UmF0aW5nLTMzMDkxNTUy
University of Connecticut Avery Point - J Heller ACCT131,ACCT131 Accounting,5,"Awsome professor. Makes class fun, uses many examples that clarify the sometimes confusing material. I definatly recommend this class. Very little homework but alot of groupwork. Values opinions of students. A+++. Books are cheap!",UmF0aW5nLTEyMjI1ODk0
University of Connecticut Avery Point - J Heller ACCT131,ACCT131 Accounting,2,He is a pretty good guy but bad teacher.  He doesn't explain much.  He never collects homework which is kinda scary cause you don't know what ur going to expect for a grade.  He is very disorganized,UmF0aW5nLTI1NTk4ODE=
University of Connecticut Avery Point - J Heller ACCT132,ACCT132 Accounting,5,Excellent teacher. Inspirational and helpful.,UmF0aW5nLTE2NTUzNzk5
University of Connecticut Avery Point - J Heller ACCOUNTING,ACCOUNTING Accounting,3,"It depends what you are trying to do.  If you hate accounting, and just want a good grade, take his class!  You WILL get a good grade.  If you REALLY want to learn acconting, try another teacher.  You don't need to do his homework to get a good grade, so it doesn't matter if you are doing it right.  :)",UmF0aW5nLTEwNDQ4NTEz
University of Connecticut Avery Point - J Heller ACCT2101,ACCT2101 Accounting,4,"I know nothing about accounting. I hate that I had to take it as one of my prerequisites for the UConn School of Business. But this guy made the material fun and simple. I will never use accounting again, but I will remember this class. He helps you get good grades and genuinely cares. Oh, and he does an Elmo voice. That has to count for something!",UmF0aW5nLTE4NDg5MTE0
University of Connecticut Avery Point - J Heller ACCSECT,ACCSECT Accounting,2,"Great guy, cares about students a lot, tries to make class interesting.  Agree with the two first comments below on this list - if you are serious about a career in accounting and doing well in future classes, take this class with another prof.  Quite disorganized, and you don't come away with a whole lot of solid knowledge. If you want a little kn",UmF0aW5nLTEyOTUyMjcx
Baker College - D Forsmark SPK201,SPK201 English,5,"She is a sweet lady. She has you do a page and a half of an overview of each chapter so make sure you have you get a book. She is pretty hard when grading. Each ""um, or uh"" used is a point off or if you say ""working good"" instead of ""working well"". This hurts your score. Other then that she is a decent teacher.",UmF0aW5nLTE5ODgwNjA3
Baker College - D Forsmark ENG101,ENG101 English,5,Very nice and friendly. Always ready to help.,UmF0aW5nLTE1NTM1NzI=
Baker College - D Forsmark ENG101,ENG101 English,5,Super easy. Let everyone leave early. Very helpful.,UmF0aW5nLTE1OTc2Nzgw
Baker College - D Forsmark ENG101,ENG101 English,3,Not the most exciting teacher. Topics for essays are lame. She trys to be helpful but grades you like you are suppose to be a professional at writing. A- student getting a B or worse in this class. I do not recommend taking her unless you can write without any errors!,UmF0aW5nLTE1MDExODM5
Baker College - D Forsmark ENG101,ENG101 English,5,It was very hard to get an &quot;A&quot; out of her but she was extremely helpful and appreciated the work people did.  I felt she truly enjoyed listening to our thoughts and things we shared in class.  She is as sweet as they come.  She explained things well and never minded questions.,UmF0aW5nLTEzNzk0NTEx
Baker College - D Forsmark SPK201,SPK201 English,5,Good teacher and cares alot of your work. Makes the class easy.,UmF0aW5nLTExODU4NDg=
Baker College - D Forsmark SPK111,SPK111 English,4,Pretty easy for the most part. As long as you do your homework and follow the speech guidelines you will pass with a good grade. She's old so she's not very interesting but overall she's a very good teacher.,UmF0aW5nLTE3NjIxMzMx
Baker College - D Forsmark SPK201,SPK201 English,5,"As long as you do your speeches and homework, she is a fair grader. She is a very helpful and understanding teacher. She truely likes to hear your speeches and loves her job.",UmF0aW5nLTE3NTQ2NjIw
Baker College - D Forsmark SPK201,SPK201 English,5,"Very easy going, but you'll still learn.  Her relaxed style causes everyone to get comfortable in a class not may would voluntarily take.  She wants you to do well.",UmF0aW5nLTE5NzY3NTU=
Baker College - D Forsmark COMP1,COMP1 English,3,"Very judgemental teacher.  She says she wants you views but that is just until you disagree with her.  I will not take her again.  Very vocal about her christian views.  Harsh grader.  She does spend time of grammer which is helpful, but is more worried about the tests than teaching it to you.",UmF0aW5nLTE0MTE2Mjc4
Baker College - D Forsmark SPK201,SPK201 English,4,"She is a pretty easy teacher, just do your speeches, and your homework. Always lets you out early. She is really funny when she talks about her life stories. Very old but nice.",UmF0aW5nLTE3MjA3MjUw
Baker College - D Forsmark SPK201,SPK201 English,4,This teacher is a biased person who treats being by stereotypes.  I found her to be harsh and unfair.  I wouldn't recommend anyone who has feelings to take a class of hers!,UmF0aW5nLTE5MjkwMDI=
Baker College - D Forsmark , English,5,,UmF0aW5nLTEyMjg2MjQ=
Oregon State University - William Hetherington PH411PH412,PH411PH412 Physics,1,"Hetherington is obviously very interested and involved in the subject, but seems to forget what he has and hasn't taught sometimes.  Testing is completely unpredictable; tests range from moderate to ridiculous difficulty and their impact on grades may be changed drastically in the middle of the course.  Expect to work much more than you learn.",UmF0aW5nLTExNTk2MzY3
Oregon State University - William Hetherington PH411,PH411 Physics,1,he can't lecture worth a damn. he knows his stuff but is unable to communicate in any way.,UmF0aW5nLTIwMjM5MzQ=
Oregon State University - William Hetherington PHYS212,PHYS212 Physics,1,"lectures are very boring and complicated; sometimes he does sample problems or derives formulas, you don't know.  homework isn't mandatory, but it doesn't matter since it none of it shows up on the exams.  exams are difficult, very different from sample exams.  class is curved around a c+, ridiculously low where 3 exams determine EVERYTHING.",UmF0aW5nLTEyODc5OTE1
Oregon State University - William Hetherington PH212,PH212 Physics,1,The guy has his own agenda. Gives demonstrations that waste class time and do not help.Goes off on extreme tangents. Does not bother with the text. Would definately take this sequence from Bannon instead.,UmF0aW5nLTEyODM3Njg1
Oregon State University - William Hetherington PHY211,PHY211 Physics,1,No Comments,UmF0aW5nLTEyNTg3NzY4
Oregon State University - William Hetherington PHY411,PHY411 Physics,1,"Lectures are near incomprehensible.  Labs are often performed before the material is lectured on.  Handouts and practice exams have mistakes in them. Midterm was twice as long as time allowed; nobody finished, average was around 50%. Barely  used book. HOWEVER, English IS his first language, and he is available after class for questions sometimes.",UmF0aW5nLTE2NTA4NzI2
Oregon State University - William Hetherington PH213,PH213 Physics,2,classes are a complete waste of time. exams average 30-40%. completely unrealistic expectations in grading. Labs cover material 3-4 chapters ahead and do not synchronize with lectures. this is your warning not take this class from this guy.,UmF0aW5nLTEzMTgyNDY3
